tax_year,recipient_name,recipient_country,grant_amount,grant_purpose,foundation_status_raw,foundation_status_classified,is_potential_violation
2023,[Foreign Grant - Middle East],Middle East,153000.00,pub awareness prgrm,,,False
2023,[Foreign Grant - Middle East],Middle East,151000.00,Communiy projects,,,False
2023,[Foreign Grant - Middle East],Middle East,150000.00,community prgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,150000.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,145437.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,144000.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,140900.00,religious programs,,,False
2023,[Foreign Grant - Middle East],Middle East,138169.00,aid for needy,,,False
2023,[Foreign Grant - Middle East],Middle East,136500.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,134500.00,aid for the needy,,,False
2023,[Foreign Grant - Middle East],Middle East,130000.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,128837.00,synagogue const,,,False
2023,[Foreign Grant - Europe],Europe,128500.00,pub awareness,,,False
2023,[Foreign Grant - Middle East],Middle East,126430.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,125300.00,community prjts,,,False
2023,[Foreign Grant - Middle East],Middle East,125000.00,religious programs,,,False
2023,[Foreign Grant - Middle East],Middle East,125000.00,Communiy projects,,,False
2023,[Foreign Grant - Middle East],Middle East,120000.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,118036.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,115526.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,115232.00,education prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,115000.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,110000.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,109335.00,religious programs,,,False
2023,[Foreign Grant - Middle East],Middle East,101565.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,100800.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,100500.00,synagogue const,,,False
2023,[Foreign Grant - Middle East],Middle East,100200.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,100000.00,aid for needy,,,False
2023,[Foreign Grant - Middle East],Middle East,100000.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,100000.00,medical aid,,,False
2023,[Foreign Grant - Middle East],Middle East,100000.00,Community prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,100000.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,100000.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,99106.00,womens health,,,False
2023,[Foreign Grant - Middle East],Middle East,96890.00,educational prgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,94500.00,Youth at risk,,,False
2023,[Foreign Grant - Middle East],Middle East,93455.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,93360.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,92568.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,92129.00,youth at risk,,,False
2023,[Foreign Grant - Middle East],Middle East,91259.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,90000.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,90000.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,89912.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,88715.00,humanitartian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,85347.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,85200.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,85030.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,84600.00,synagogue cost,,,False
2023,[Foreign Grant - Middle East],Middle East,83615.00,religious programs,,,False
2023,[Foreign Grant - Middle East],Middle East,82590.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,82500.00,special education,,,False
2023,[Foreign Grant - Middle East],Middle East,81190.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,80234.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,80100.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,80000.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,80000.00,synag. constuctiom,,,False
2023,[Foreign Grant - Middle East],Middle East,79556.00,educational prgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,78000.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,78000.00,hymanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,77730.00,religious prgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,75720.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,75360.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,74150.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,72000.00,aid for the needy,,,False
2023,[Foreign Grant - Middle East],Middle East,72000.00,medical aid,,,False
2023,[Foreign Grant - Middle East],Middle East,71839.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,71000.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,70915.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,70000.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,69731.00,special education,,,False
2023,[Foreign Grant - Middle East],Middle East,69600.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,69333.00,aid for the needy,,,False
2023,[Foreign Grant - Middle East],Middle East,69085.00,Educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,68605.00,religious prgm,,,False
2023,[Foreign Grant - Middle East],Middle East,67800.00,community prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,66000.00,Community prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,64955.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,64655.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,62850.00,aid to needy,,,False
2023,[Foreign Grant - Middle East],Middle East,61160.00,pub awareness prgrm,,,False
2023,[Foreign Grant - Middle East],Middle East,60000.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,60000.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,55500.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,55000.00,Communiy projects,,,False
2023,[Foreign Grant - Middle East],Middle East,54000.00,synagogue const,,,False
2023,[Foreign Grant - Middle East],Middle East,53445.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,51100.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,51000.00,aid for needy,,,False
2023,[Foreign Grant - Middle East],Middle East,50285.00,Medical aid,,,False
2023,[Foreign Grant - Middle East],Middle East,50255.00,humanitarian aid,,,False
2023,[Foreign Grant - Europe],Europe,50000.00,pub awareness,,,False
2023,[Foreign Grant - Middle East],Middle East,50000.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,50000.00,religious prgm,,,False
2023,[Foreign Grant - Middle East],Middle East,50000.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,50000.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,50000.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,50000.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,50000.00,humanitairan aid,,,False
2023,[Foreign Grant - Middle East],Middle East,50000.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,48000.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,47560.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,45200.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,44280.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,43664.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,43635.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,42620.00,aid for needy,,,False
2023,[Foreign Grant - Middle East],Middle East,42448.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,40567.00,community prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,40300.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,40000.00,youth at risk,,,False
2023,[Foreign Grant - Middle East],Middle East,40000.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,39600.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,39450.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,39300.00,humnitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,39000.00,medical aid,,,False
2023,[Foreign Grant - Middle East],Middle East,38636.00,Communiy projects,,,False
2023,[Foreign Grant - Middle East],Middle East,38000.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,38000.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,36350.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,36184.00,religious prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,35000.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,34960.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,34410.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,33814.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,33600.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,32629.00,school progrmas,,,False
2023,[Foreign Grant - Middle East],Middle East,32300.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,32000.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,31859.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,31704.00,religious prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,31652.00,educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,31288.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,30988.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,30890.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,30731.00,medical aid,,,False
2023,[Foreign Grant - Middle East],Middle East,30200.00,medical aid,,,False
2023,[Foreign Grant - Middle East],Middle East,30000.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,30000.00,pub awarenss prgrm,,,False
2023,[Foreign Grant - Middle East],Middle East,30000.00,Secuirty projects,,,False
2023,[Foreign Grant - Middle East],Middle East,30000.00,religious prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,30000.00,aid for needy,,,False
2023,[Foreign Grant - Middle East],Middle East,29675.00,religious programs,,,False
2023,[Foreign Grant - Middle East],Middle East,29650.00,synagogue const,,,False
2023,[Foreign Grant - Middle East],Middle East,29240.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,29000.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,28778.00,aid for needy,,,False
2023,[Foreign Grant - Middle East],Middle East,28565.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,27350.00,hymanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,26800.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,26372.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,26100.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,26088.00,aid for the needy,,,False
2023,[Foreign Grant - Middle East],Middle East,26000.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,26000.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,25472.00,educational prgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,25143.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,25000.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,25000.00,synagogue cnst,,,False
2023,[Foreign Grant - Middle East],Middle East,24950.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,24400.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,24300.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,24000.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,23760.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,23000.00,educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,22700.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,22385.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,22190.00,aid for needy,,,False
2023,[Foreign Grant - Middle East],Middle East,21360.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,21000.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,21000.00,aid for needy,,,False
2023,[Foreign Grant - Middle East],Middle East,20290.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,20075.00,religious prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,20012.00,food kitchen,,,False
2023,[Foreign Grant - Middle East],Middle East,20000.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,20000.00,medical aid,,,False
2023,[Foreign Grant - Middle East],Middle East,20000.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,20000.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,20000.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,19460.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,18855.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,18720.00,pub awareness prgrm,,,False
2023,[Foreign Grant - Middle East],Middle East,18030.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,18000.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,18000.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,18000.00,synagogue const,,,False
2023,[Foreign Grant - Middle East],Middle East,17860.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,17455.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,17445.00,religious prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,17350.00,aid for needy,,,False
2023,[Foreign Grant - Middle East],Middle East,17100.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,17090.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,16600.00,religious pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,16150.00,synagogue cnst,,,False
2023,[Foreign Grant - Middle East],Middle East,16000.00,religious prgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,15875.00,pub awareness prgrm,,,False
2023,[Foreign Grant - Middle East],Middle East,15610.00,synagogue cnst,,,False
2023,[Foreign Grant - Middle East],Middle East,15265.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,15000.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,15000.00,special education,,,False
2023,[Foreign Grant - Middle East],Middle East,15000.00,religious prgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,15000.00,community prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,15000.00,humnitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,15000.00,synagogue cnst,,,False
2023,[Foreign Grant - Middle East],Middle East,15000.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,14972.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,14872.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,14670.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,14650.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,14460.00,aid for needy,,,False
2023,[Foreign Grant - Middle East],Middle East,13800.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,13700.00,community prgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,13396.00,aid to needy,,,False
2023,[Foreign Grant - Middle East],Middle East,13385.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,13000.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,12920.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,12893.00,educational prgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,12626.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,12500.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,12400.00,religious program,,,False
2023,[Foreign Grant - Middle East],Middle East,12331.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,12300.00,medical aid,,,False
2023,[Foreign Grant - Middle East],Middle East,12200.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,12150.00,aid to needy,,,False
2023,[Foreign Grant - Middle East],Middle East,12000.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,12000.00,religious prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,11990.00,religious programs,,,False
2023,[Foreign Grant - Middle East],Middle East,11940.00,aid for needy,,,False
2023,[Foreign Grant - Middle East],Middle East,11870.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,11506.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,11250.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,11050.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,11000.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,10850.00,religious programs,,,False
2023,[Foreign Grant - Middle East],Middle East,10660.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,10500.00,pub awaress prgrm,,,False
2023,[Foreign Grant - Middle East],Middle East,10400.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,10000.00,rekigious prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,10000.00,religious programs,,,False
2023,[Foreign Grant - Middle East],Middle East,10000.00,pub awareness prgrm,,,False
2023,[Foreign Grant - Middle East],Middle East,10000.00,religious prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,10000.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,10000.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,10000.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,10000.00,educational prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,10000.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,9990.00,community prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,9960.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,9650.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,9500.00,medical aid,,,False
2023,[Foreign Grant - Middle East],Middle East,9380.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,9260.00,community prgrm,,,False
2023,[Foreign Grant - Middle East],Middle East,9215.00,aid for needy,,,False
2023,[Foreign Grant - Middle East],Middle East,9000.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,8825.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,8785.00,aid for needy,,,False
2023,[Foreign Grant - Middle East],Middle East,8725.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,8694.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,8569.00,synagogue const,,,False
2023,[Foreign Grant - Middle East],Middle East,8500.00,aid for needy,,,False
2023,[Foreign Grant - Middle East],Middle East,8136.00,religious prgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,8000.00,Community programs,,,False
2023,[Foreign Grant - Middle East],Middle East,8000.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,7890.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,7735.00,religious programs,,,False
2023,[Foreign Grant - Middle East],Middle East,7500.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,7385.00,community prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,7264.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,7250.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,7225.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,7177.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,7000.00,humanitarian aid,,,False
2023,[Foreign Grant - Middle East],Middle East,7000.00,youth at risk,,,False
2023,[Foreign Grant - Middle East],Middle East,7000.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,7000.00,educational project,,,False
2023,[Foreign Grant - Middle East],Middle East,6829.00,medical aid,,,False
2023,[Foreign Grant - Middle East],Middle East,6550.00,religious programs,,,False
2023,[Foreign Grant - Middle East],Middle East,6450.00,synagogue const,,,False
2023,[Foreign Grant - Middle East],Middle East,6350.00,educational prgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,6310.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,6100.00,pub awareness prgrm,,,False
2023,[Foreign Grant - Middle East],Middle East,6022.00,educational prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,6018.00,eduction programs,,,False
2023,[Foreign Grant - Middle East],Middle East,6000.00,educational program,,,False
2023,[Foreign Grant - Middle East],Middle East,6000.00,educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,6000.00,religious Prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,6000.00,community prjcts,,,False
2023,[Foreign Grant - Middle East],Middle East,6000.00,religious prgms,,,False
2023,[Foreign Grant - Middle East],Middle East,6000.00,aid for needy,,,False
2023,[Foreign Grant - Middle East],Middle East,5800.00,religious prgrm,,,False
2023,[Foreign Grant - Middle East],Middle East,5600.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,5585.00,medical aid,,,False
2023,[Foreign Grant - Middle East],Middle East,5403.00,Educational pgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,5400.00,free loan fund,,,False
2023,[Foreign Grant - Middle East],Middle East,5250.00,holocaust aid,,,False
2023,[Foreign Grant - Middle East],Middle East,5060.00,community projects,,,False
2023,[Foreign Grant - Middle East],Middle East,5017.00,educational prgrms,,,False
2023,[Foreign Grant - Middle East],Middle East,5015.00,community prgrms,,,False
2025,[Foreign Grant - Middle East],Middle East,83630691.00,See Attached Listin,,,False
2025,[Foreign Grant - Europe],Europe,255250.00,See attached listin,,,False
